NCESSCH,LEAID,ST_LEAID,LEA_NAME,SCH_NAME,LSTREET1,LCITY,LSTATE,LZIP,PHONE,CHARTER_TEXT,VIRTUAL,GSLO,GSHI,SCHOOL_LEVEL,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,ULOCALE,NMCNTY,LATCOD,LONCOD
360004704413,3600047,NY-310400860812,HARBOR SCIENCE AND ARTS CHARTER SCHOOL,HARBOR SCIENCE AND ARTS CHARTER SCHOOL,132-142 E 111TH ST,NEW YORK,NY,10029,(917)261-2700,Yes,Not Virtual,KG,9,Other,Regular School,Currently operational,11-City: Large,New York County,40.795491,-73.944513
360004804457,3600048,NY-320900860823,HARRIET TUBMAN CHARTER SCHOOL,HARRIET TUBMAN CHARTER SCHOOL,3565 3RD AVE,BRONX,NY,10456,(718)537-9912,Yes,Not Virtual,KG,8,Elementary,Regular School,Currently operational,11-City: Large,Bronx County,40.8322,-73.9056
360004904470,3600049,NY-320900860835,ICAHN CHARTER SCHOOL 1,ICAHN CHARTER SCHOOL 1,1525 BROOK AVE,BRONX,NY,10457,(718)716-8105,Yes,Not Virtual,KG,8,Elementary,Regular School,Currently operational,11-City: Large,Bronx County,40.8392,-73.9051
360005304411,3600053,NY-310200860819,JOHN V LINDSAY WILDCAT ACADEMY CHARTER SCHOOL,JOHN V LINDSAY WILDCAT ACADEMY CHARTER SCHOOL,17 BATTERY PL,NEW YORK,NY,10004,(646)993-1833,Yes,Not Virtual,9,12,High,Alternative Education School,Currently operational,11-City: Large,New York County,40.705369,-74.015994
360005404452,3600054,NY-320700860820,KIPP ACADEMY CHARTER SCHOOL,KIPP ACADEMY CHARTER SCHOOL,250 E 156TH ST-4TH FL,BRONX,NY,10451,(718)665-3555,Yes,Not Virtual,KG,12,Other,Regular School,Currently operational,11-City: Large,Bronx County,40.822681,-73.921556
360005504777,3600055,NY-342900860821,MERRICK ACADEMY-QUEENS PUBLIC CHARTER SCHOOL,MERRICK ACADEMY-QUEENS PUBLIC CHARTER SCHOOL,136-25 218TH ST,SPRINGFIELD GARDENS,NY,11413,(718)479-3753,Yes,Not Virtual,KG,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.676288,-73.75307
360005704804,3600057,NY-343000860836,OUR WORLD NEIGHBORHOOD CHARTER SCHOOL,OUR WORLD NEIGHBORHOOD CHARTER SCHOOL,36-12 35TH AVE,ASTORIA,NY,11106,(718)392-3405,Yes,Not Virtual,KG,8,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7558,-73.9242
360005904803,3600059,NY-343000860822,RENAISSANCE CHARTER SCHOOL,RENAISSANCE CHARTER SCHOOL,35-59 81ST ST,JACKSON HEIGHTS,NY,11372,(718)803-0060,Yes,Not Virtual,PK,12,Other,Regular School,Currently operational,11-City: Large,Queens County,40.749939,-73.885039
360006004847,3600060,NY-580602860032,RIVERHEAD CHARTER SCHOOL,RIVERHEAD CHARTER SCHOOL,3685 MIDDLE COUNTRY RD,CALVERTON,NY,11933,(631)369-5800,Yes,Not Virtual,KG,11,Other,Regular School,Currently operational,41-Rural: Fringe,Suffolk County,40.925282,-72.744546
360006104438,3600061,NY-310300860804,SISULU-WALKER CHARTER SCHOOL OF HARLEM,SISULU-WALKER CHARTER SCHOOL OF HARLEM,125 W 115TH ST,NEW YORK,NY,10026,(212)663-8216,Yes,Not Virtual,KG,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.8157,-73.9526
360006304875,3600063,NY-320800860846,BRONX CHARTER SCHOOL FOR THE ARTS,BRONX CHARTER SCHOOL FOR THE ARTS,950 LONGFELLOW AVE,BRONX,NY,10474,(718)893-1042,Yes,Not Virtual,KG,8,Elementary,Regular School,Currently operational,11-City: Large,Bronx County,40.8218,-73.8865
360006604877,3600066,NY-320900860839,FAMILY LIFE ACADEMY CHARTER SCHOOL,FAMILY LIFE ACADEMY CHARTER SCHOOL,14 W 170TH ST,BRONX,NY,10452,(718)410-8100,Yes,Not Virtual,KG,5,Elementary,Regular School,Currently operational,11-City: Large,Bronx County,40.8402,-73.9186
360006704861,3600067,NY-141800860044,GLOBAL CONCEPTS CHARTER SCHOOL,GLOBAL CONCEPTS CHARTER SCHOOL,1001 RIDGE RD,LACKAWANNA,NY,14218,(716)821-1903,Yes,Not Virtual,KG,12,Other,Regular School,Currently operational,21-Suburb: Large,Erie County,42.8265,-78.8145
360006804870,3600068,NY-310400860840,HARLEM PREP CHARTER SCHOOL,HARLEM PREP CHARTER SCHOOL,240 E 123RD ST-1ST FL,NEW YORK,NY,10035,(212)876-9953,Yes,Not Virtual,3,12,Other,Regular School,Currently operational,11-City: Large,New York County,40.8016,-73.9354
360007004898,3600070,NY-421800860845,SOUTHSIDE ACADEMY CHARTER SCHOOL,SOUTHSIDE ACADEMY CHARTER SCHOOL,2200 ONONDAGA CREEK BLVD,SYRACUSE,NY,13207,(315)476-3019,Yes,Not Virtual,KG,8,Elementary,Regular School,Currently operational,12-City: Mid-size,Onondaga County,43.0122,-76.1547
360007105538,3600071,NY-140600860851,BUFFALO UNITED CHARTER SCHOOL,BUFFALO UNITED CHARTER SCHOOL,325 MANHATTAN AVE,BUFFALO,NY,14214,(716)835-9862,Yes,Not Virtual,KG,8,Elementary,Regular School,Currently operational,11-City: Large,Erie County,42.9416,-78.8283
360007305551,3600073,NY-140600860856,ENTERPRISE CHARTER SCHOOL,ENTERPRISE CHARTER SCHOOL,275 OAK ST,BUFFALO,NY,14203,(716)855-2114,Yes,Not Virtual,KG,8,Elementary,Regular School,Currently operational,11-City: Large,Erie County,42.888893,-78.868996
360007600624,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,145 STANTON ST-4TH FL,NEW YORK,NY,10002,(212)505-6366,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7201,-73.986
360007600695,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,EAST SIDE COMMUNITY SCHOOL,420 E 12TH ST,NEW YORK,NY,10009,(212)460-8467,No,Not Virtual,6,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7292,-73.9824
360007602087,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,PS 15 ROBERTO CLEMENTE,333 E 4TH ST,NEW YORK,NY,10009,(212)228-8730,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7219,-73.9788
360007602104,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,PS 20 ANNA SILVER,166 ESSEX ST,NEW YORK,NY,10002,(212)254-9577,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7213,-73.9863
360007602157,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,PS 34 FRANKLIN D ROOSEVELT,730 E 12TH ST,NEW YORK,NY,10009,(212)228-4433,No,Not Virtual,PK,8,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7262,-73.975
360007602270,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,STAR ACADEMY PS 63 (THE),121 E 3RD ST,NEW YORK,NY,10009,(212)674-3180,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7244,-73.9863
360007602411,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,PS 110 FLORENCE NIGHTINGALE,285 DELANCEY ST,NEW YORK,NY,10002,(212)674-2690,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7153,-73.98
360007602492,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,PS 134 HENRIETTA SZOLD,293 E BROADWAY,NEW YORK,NY,10002,(212)673-4470,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7143,-73.9833
360007602511,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,PS 140 NATHAN STRAUS,123 RIDGE ST,NEW YORK,NY,10002,(212)677-4680,No,Not Virtual,PK,8,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7191,-73.9834
360007602515,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,PS 142 AMALIA CASTRO,100 ATTORNEY ST,NEW YORK,NY,10002,(212)598-3800,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7183,-73.984
360007603352,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,CASCADES HIGH SCHOOL,198 FORSYTH ST-3RD FL,NEW YORK,NY,10002,(646)654-1261,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7224,-73.9906
360007603508,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,PS 184 SHUANG WEN,327 CHERRY ST-2ND FL,NEW YORK,NY,10002,(212)602-9700,No,Not Virtual,PK,8,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.711412,-73.985468
360007603680,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,200 MONROE ST,NEW YORK,NY,10002,(212)962-4341,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7123,-73.9841
360007604868,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,PS 64 ROBERT SIMON,600 E 6TH ST,NEW YORK,NY,10009,(212)673-6510,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7242,-73.9816
360007604869,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,PS 188 ISLAND SCHOOL (THE),442 E HOUSTON ST,NEW YORK,NY,10002,(212)677-5710,No,Not Virtual,PK,8,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.719714,-73.977508
360007604873,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,NEW EXPLORATIONS INTO SCIENCETECH AND MATH HIGH SCHOOL,111 COLUMBIA ST,NEW YORK,NY,10002,(212)677-5190,No,Not Virtual,KG,12,Other,Regular School,Currently operational,11-City: Large,New York County,40.7193,-73.9796
360007605614,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,ORCHARD COLLEGIATE ACADEMY,220 HENRY ST,NEW YORK,NY,10002,(212)406-9411,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7133,-73.9861
360007605615,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,EAST VILLAGE COMMUNITY SCHOOL (THE),185 1ST AVE,NEW YORK,NY,10003,(212)533-5340,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.729933,-73.984226
360007605616,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,220 HENRY ST,NEW YORK,NY,10002,(212)267-5701,No,Not Virtual,6,8,Middle,Regular School,Currently operational,11-City: Large,New York County,40.7133,-73.9861
360007605617,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,CHILDREN'S WORKSHOP SCHOOL (THE),610 E 12TH ST,NEW YORK,NY,10009,(212)614-9531,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7277,-73.9784
360007605618,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,NEIGHBORHOOD SCHOOL,121 E 3RD ST,NEW YORK,NY,10009,(212)387-0195,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7244,-73.9863
360007605619,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,EARTH SCHOOL,600 E 6TH ST,NEW YORK,NY,10009,(212)477-1735,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7242,-73.9816
360007605620,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,TOMPKINS SQUARE MIDDLE SCHOOL,600 E 6TH ST,NEW YORK,NY,10009,(212)995-1430,No,Not Virtual,6,8,Middle,Regular School,Currently operational,11-City: Large,New York County,40.7242,-73.9816
360007605621,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,BARD HIGH SCHOOL EARLY COLLEGE,525 E HOUSTON ST,NEW YORK,NY,10002,(212)995-8479,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7183,-73.9761
360007606021,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,SCHOOL FOR GLOBAL LEADERS,145 STANTON ST,NEW YORK,NY,10002,(212)260-5375,No,Not Virtual,6,8,Middle,Regular School,Currently operational,11-City: Large,New York County,40.72012,-73.98599
360007606296,3600076,NY-310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,FORSYTHE SATELLITE ACADEMY,198 FORSYTH ST,NEW YORK,NY,10002,(212)677-8900,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7224,-73.9906
360007700116,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,444 W 56TH ST,NEW YORK,NY,10019,(212)262-8113,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.767914,-73.988382
360007700582,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,LANDMARK HIGH SCHOOL,351 W 18TH ST,NEW YORK,NY,10011,(212)647-7410,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.743343,-74.002594
360007700584,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,MANHATTAN VILLAGE ACADEMY,43 W 22ND ST,NEW YORK,NY,10010,(212)242-8752,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.742,-73.9923
360007700585,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,VANGUARD HIGH SCHOOL,317 E 67TH ST-RM 401,NEW YORK,NY,10065,(212)517-5175,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7655,-73.9597
360007700586,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,MANHATTAN INTERNATIONAL HIGH SCHOOL,317 E 67TH ST,NEW YORK,NY,10065,(212)517-6728,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7655,-73.9597
360007700595,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,UNITY CENTER FOR URBAN TECHNOLOGIES,111 E 33RD ST,NEW YORK,NY,10016,(212)576-0530,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.746459,-73.9811
360007700637,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,250 W 18TH ST,NEW YORK,NY,10011,(212)691-0934,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7418,-74.0002
360007700649,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,HIGH SCHOOL 560 CITY-AS-SCHOOL,16 CLARKSON ST,NEW YORK,NY,10014,(212)337-6800,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7291,-74.0062
360007700668,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,SATELLITE ACADEMY HIGH SCHOOL,120 W 30TH ST,NEW YORK,NY,10001,(646)674-2800,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7475,-73.9906
360007700691,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICES,345 E 15TH ST,NEW YORK,NY,10003,(212)780-9175,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7326,-73.9826
360007700692,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,90 TRINITY PL,NEW YORK,NY,10006,(212)346-0007,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.709,-74.0125
360007700700,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,HIGH SCHOOL OF ECONOMICS & FINANCE,100 TRINITY PL,NEW YORK,NY,10006,(212)346-0708,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7093,-74.0124
360007701219,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 290 MANHATTAN NEW SCHOOL,311 E 82ND ST,NEW YORK,NY,10028,(212)734-7127,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7752,-73.9528
360007701297,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,TALENT UNLIMITED HIGH SCHOOL,317 E 67TH ST,NEW YORK,NY,10065,(212)737-1530,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7655,-73.9598
360007701299,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,JACQUELINE KENNEDY-ONASSIS HIGH SCHOOL,120 W 46TH ST,NEW YORK,NY,10036,(212)391-0041,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7577,-73.9833
360007701713,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,REPERTORY COMPANY HIGH SCHOOL FOR THEATRE ARTS,123 W 43RD ST,NEW YORK,NY,10036,(212)382-1875,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7561,-73.9844
360007701720,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,INSTITUTE FOR COLLABORATIVE EDUCATION,345 E 15TH ST,NEW YORK,NY,10003,(212)475-7972,No,Not Virtual,6,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7326,-73.9826
360007701723,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,328 W 48TH ST,NEW YORK,NY,10036,(212)247-8652,No,Not Virtual,6,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7614,-73.9886
360007701911,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,ART AND DESIGN HIGH SCHOOL,231-249 E 56TH ST,NEW YORK,NY,10019,(212)752-4340,No,Not Virtual,9,12,High,Career and Technical School,Currently operational,11-City: Large,New York County,40.759105,-73.965913
360007701934,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,CHELSEA CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,131 AVE OF THE AMERICAS,NEW YORK,NY,10013,(212)925-1080,No,Not Virtual,9,12,High,Career and Technical School,Currently operational,11-City: Large,New York County,40.724605,-74.005008
360007701949,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,HIGH SCHOOL OF FASHION INDUSTRIES (THE),225 W 24TH ST,NEW YORK,NY,10011,(212)255-1235,No,Not Virtual,9,12,High,Career and Technical School,Currently operational,11-City: Large,New York County,40.7456,-73.9965
360007702034,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,MURRY BERGTRAUM HIGH SCHOOL FOR BUSINESS CAREERS,411 PEARL ST,NEW YORK,NY,10038,(212)964-9610,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,New York County,40.7112,-74.0015
360007702042,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 1 ALFRED E SMITH,8 HENRY ST,NEW YORK,NY,10038,(212)267-4133,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7126,-73.9975
360007702047,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 2 MEYER LONDON,122 HENRY ST,NEW YORK,NY,10002,(212)964-0350,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7131,-73.9915
360007702049,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 3 CHARRETTE SCHOOL,490 HUDSON ST,NEW YORK,NY,10014,(212)691-1183,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7325,-74.006
360007702058,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 6 LILLIE D BLAKE,45 E 81ST ST,NEW YORK,NY,10028,(212)452-6650,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7776,-73.9605
360007702076,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 11 SARAH J GARNETT ELEMENTARY SCHOOL (THE),320 W 21ST ST,NEW YORK,NY,10011,(212)929-1743,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7442,-74.0007
360007702152,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 33 CHELSEA PREP,281 9TH AVE,NEW YORK,NY,10001,(212)244-6426,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.749,-74.0001
360007702177,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 40 AUGUSTUS SAINT-GAUDENS,320 E 20TH ST,NEW YORK,NY,10003,(212)475-5500,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.735498,-73.981509
360007702184,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 41 GREENWICH VILLAGE,116 W 11TH ST,NEW YORK,NY,10011,(212)675-2756,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7355,-73.9991
360007702187,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 42 BENJAMIN ALTMAN,71 HESTER ST,NEW YORK,NY,10002,(212)226-8410,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7161,-73.9909
360007702225,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 51 ELIAS HOWE,525 W 44TH ST,NEW YORK,NY,10036,(212)315-7160,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7616,-73.9958
360007702253,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 59 BEEKMAN HILL INTERNATIONAL,231-249 E 56TH ST,NEW YORK,NY,10019,(212)888-7870,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.759105,-73.965913
360007702414,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 111 ADOLPH S OCHS,440 W 53RD ST,NEW YORK,NY,10019,(212)582-7420,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.765924,-73.989844
360007702433,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 116 MARY LINDLEY MURRAY,210 E 33RD ST,NEW YORK,NY,10016,(212)685-4366,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7445,-73.9777
360007702458,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 124 YUNG WING,40 DIVISION ST,NEW YORK,NY,10002,(212)966-7237,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7144,-73.9953
360007702468,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 126 JACOB AUGUST RIIS,80 CATHERINE ST,NEW YORK,NY,10038,(212)962-2188,No,Not Virtual,PK,8,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7105,-73.997
360007702480,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 130 HERNANDO DE SOTO,143 BAXTER ST,NEW YORK,NY,10013,(212)226-8072,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.7188,-73.9984
360007702540,3600077,NY-310200010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,PS 150,28-42 TRINITY PL,NEW YORK,NY,10006,(212)732-4392,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,New York County,40.707251,-74.013706
